Trial1_A0	Trial2_A0	Trial3_A0	Trial4_A0
260.3461324800155	256.96623973827695	205.04250287953684	139.06639766351532
254.92306751181084	251.17039757696	199.03825593880111	134.50325944593766
249.45869709974616	243.71969304336233	191.0874332532036	129.78934753597682
242.06628194204484	237.9465077327191	185.0947623755413	125.06863233501055
237.19638449130233	231.0125957094073	177.88294692052293	119.77298574148762
229.84225462394122	224.23759988582617	171.57186127288355	114.98384472266929
222.212688284837	217.72374217652356	165.54781021610273	109.86029645086776
215.33471995583372	211.2380546967827	158.0070701184459	104.52195723272182
209.04319360753053	204.6200865106108	151.33645763560227	99.57767630975815
201.61483460514089	198.37160214770543	145.89265159621772	93.95513921009301
195.32734839318113	192.2659162593494	138.76511851111127	88.60874116369146
187.7049375271787	185.745778483848	131.88506594797298	82.13859010472814
182.61720053257974	178.59432243996153	124.61106943481084	75.677534221427
175.75411148641854	170.62701530271778	116.40893072615307	69.12304840996141
168.50314971153668	160.09778067643398	108.13693136581283	63.731469784610105
161.8349908423934	150.18551935261584	100.37563552233969	57.71790072219271
154.19694028827774	140.5252143221199	91.68982056579229	52.28112567665668
146.25411679997282	131.8455390759004	83.57341167291463	47.48313675981985
137.3489589286173	123.61370309035937	76.11635464308416	42.950710252023576
128.21825157367746	114.93455889239968	69.40802165532403	38.81970473513677
119.70990091470712	106.21202484629642	62.990176921588855	35.030872849601664
112.30136795370774	98.1100825288366	56.98586639602831	31.234185723550286
103.83216631292073	89.28449141147131	51.80979666576799	27.74612538551552
96.95317330634367	80.78214453789619	46.99441710723134	24.55648015989251
89.35569651806595	72.09656157819876	42.96716168280767	22.285881588477938
83.06988607439648	64.23032153177327	39.611878196989714	21.02625345833762
77.31153570591991	57.74565403340292	35.57921975252005	21.32943554869575
71.65237452208392	51.713431210737355	31.283750234768696	21.024084887399365
67.10413934282015	46.32225254270729	26.82457796899887	20.655574253014077
62.21171742336197	41.905190610184945	23.270361309715835	19.839607062327598
57.30520511869226	37.35752238974474	20.345553140450985	19.319432712780014
53.20054021484732	32.59997982205172	17.615461245310353	18.308353001162825
48.897316827855065	28.474441444111985	16.08834371770668	16.935775495348167
45.20469720107834	24.720608056536474	14.114822303975929	15.64820093936367
41.14611222057678	22.31829396973616	12.521685142504895	14.383360048536096
36.762139547498045	22.083202762646188	11.267398928469222	12.669231361104321
32.05792587084225	22.757642017975844	10.351883398131983	11.049821437252355
27.592030187296253	22.6999643110613	10.047159407426157	9.980579253668273
23.433972725640324	21.31216662607013	9.773335888806736	9.359807891429371
20.384788610835983	17.961707282698278	10.114713487245618	9.442752370536414
17.99478253945402	15.818876132189938	9.628373592057207	9.632103110528279
16.14132533778591	12.916745993370334	9.860956087323588	9.860555038292528
14.391124922034232	10.756226839701657	10.05424300173746	10.05966395950026
12.719544082872211	9.01551096266618	10.280795254225266	10.216256276229759
12.045955721793822	8.461670690970546	10.518332883601987	10.326381854519092
12.03073168164289	8.088021603648327	10.940090108659216	10.402023276798719
12.599377785892237	8.21952419817404	11.129706268244588	10.5435834491611
12.764714443437157	8.453920613303458	11.152991371053247	10.525810699150222
12.880083004577752	8.766653103669126	11.549819802313186	10.588828315137368
12.67856259512042	9.132150650374518	12.398067003515523	10.653864720142941
11.921295002193128	9.51454683953071	13.536074598914036	10.781751153684718
11.674901134273632	9.874269926057304	14.161897443796452	10.669489240777121
10.849804512552252	10.180049377748878	14.721585721778379	10.812487536099292
10.072910621275895	10.411876529066607	15.805220758795333	11.184221414776204
10.116434653143829	10.567278922438787	17.267120119766798	11.615496982171077
10.342609506862303	10.649387485198142	18.95420731091849	12.213787964606402
10.478283468147504	10.671739683731818	20.69464796591863	12.770509486773204
10.605007354047501	10.644700002185855	22.372648101850775	13.176886697914723
10.84568556510377	10.584241117590315	24.171353253466215	13.253591446045448
11.089687996906008	10.533098908125117	25.57054013668498	13.555493131005877
11.52662167186949	10.813017862810472	26.12029145366992	13.46758158228976
11.731131920273928	10.635731721852569	26.454988537997025	13.436848617602744
12.144762270288961	11.177260156646552	25.497376369974084	13.528548303520356
12.371966529897625	11.142140931518972	23.840619162464733	12.914095519172415
12.147267217304751	11.273241190095554	22.67966721329785	12.81622067309507
12.75154684102021	10.874711452927384	19.984651097300688	12.536975051229124
13.582428286120157	11.126430501609075	17.92532000384286	12.774309669017866
14.235878166918441	11.002626484635362	16.119056495914887	11.790871337956009
14.831148526824617	10.814730971127249	14.990176559259638	10.2716408150051
15.30941525557366	10.900250805416038	14.16054196601104	9.526326807111351
15.417882996666618	10.686606427794688	12.75145575065629	8.755144912405456
15.22917611293503	10.361509999382971	10.218899313227103	8.373822490322427
15.727542451930894	10.301696840100503	9.321944315576369	8.11695307921447
15.842590899610885	9.73145169440267	9.09418471547357	7.979834675981381
16.694679193566095	9.77810311837141	9.31214726359164	8.00534647422429
16.302326723205574	10.162832580997446	9.406730923825082	8.195344255748905
14.939356143079042	10.614784600419563	9.356248261779696	8.452746498751026
12.117934411683049	10.055659631168723	9.554893569177677	8.804800095087133
10.51483116614159	10.00716116659614	9.70875200339413	9.18031093228367
8.70354466194714	9.787025146144346	9.931952736511498	9.624355807638754
8.64289072084015	9.816959134428203	10.149935771842152	10.017717246349358
9.1377838156588	9.781388390612575	10.391964240373518	10.397402312454911
9.28101102714925	9.971613175429866	10.653591632216353	10.668120249438207
9.704401473135807	9.387572736092984	10.864452636682243	10.835027285417945
9.778372840902515	9.630425114940866	11.04927257394621	10.975454979440494
10.067047263397907	9.917336536287692	11.113661178248899	11.062826660554755
10.325616519141061	10.309312249579586	11.557303190784033	11.11214276095635
10.601783239586707	10.610241343275169	11.81077974075127	11.164638499817631
10.53817536803931	10.816670954843227	11.500391730322503	11.206131408528414
10.60607457372355	10.920525730189258	11.443587565566705	11.237818024491352
11.112048970019224	11.042914398654782	11.473952806731829	11.270443767265455
12.960068679300608	11.114175293713725	11.424696955091957	11.251377801996188
14.272404794940442	11.257696894344761	11.211429847285688	11.219287316600797
15.591980661343628	11.236268787613746	10.585984524688653	11.153800599808221
16.492402465331477	12.194893289109567	10.134233885102187	11.004048745894666
17.237252307027543	11.794809134290157	9.990725998277206	10.810704639417798
17.456007335422736	12.102979938474796	9.94038563255367	10.68406832731986
17.553503938160688	12.59319415215767	9.950497784301323	10.48894466329835
18.227237208138845	12.823116625382095	9.94678741584581	10.264338719307728
19.085207745106484	12.45033728387604	9.980665817616623	10.276766772480398
19.420856399932795	11.518830826458286	10.13527205137022	9.955072902779794
