Trial1_A2	Trial2_A2	Trial3_A2	Trial4_A2
39.68525999674528	33.62364567468183	35.68103969281042	36.14466631062232
40.83386736815979	33.699767596811554	36.439012319939394	35.9242128987715
42.307828003581086	34.11055853241316	37.12916625014646	35.63323882868025
43.27118991449953	34.50736209887813	37.99785933186763	35.398075940573406
43.74991321747612	34.69062467566946	39.652877222992835	35.66492428134221
44.749225237152345	34.92128325320639	42.077509465672534	36.150991969224954
45.43117370700508	35.08623053369358	43.32590477947721	36.692008186215496
45.61346515557424	35.441502787806826	45.299497743674664	37.63702325053233
45.72198409689941	35.80376538395814	47.21420387754951	39.57516217450933
46.89803095342834	36.24494097031618	47.949607520105445	42.24560912421585
47.94460494972199	36.188314504095196	49.53166567854938	45.42797432086359
49.053771019378836	36.80290949323766	50.93128401879289	47.618090388795004
50.16330082623459	37.632546066889375	52.847427247651886	49.88703863059992
51.70542227525006	38.195435728819554	54.38048682237567	50.990223732781736
52.74236364511815	38.26529008813991	55.65022470387694	52.250468591213945
52.87460809904109	38.86591113735332	56.424791906831096	53.33240654228899
53.438588727391526	40.58106911787872	56.205841934175446	53.807887348197404
53.50962655565029	41.82124789892307	55.49796352678478	54.23633221460443
53.47238550392506	43.65532058468817	55.0020548192241	54.05849456276085
54.01815289120523	45.625690839169906	54.774860652166865	53.56588173240964
53.698420196434434	47.42702373266545	55.35478511976871	53.05430829040404
54.24089213140948	48.886729797814354	55.50667828878583	52.24959917471214
54.00310833944419	49.9722360838054	55.68686447308483	53.111709573093464
54.151397754494276	50.691849118173856	56.27735859570958	54.187030920028135
53.69016060780348	51.32713925823276	56.631370103079746	55.732543811453375
53.51997413749071	51.764505878530045	57.44182630698592	56.96788853492341
53.69409018047817	52.45376147091633	58.28832613654589	57.399416028219704
53.49973419379054	52.688771277609455	58.166907962266436	57.51510764371558
53.221889837346716	52.734851090544176	57.66034558114268	58.29887091853499
52.9878086333072	53.924688135465196	57.04411327837003	58.38261908797206
52.50697148847836	54.97720865874216	56.905816910808795	57.727850786202325
51.94398774604476	55.48551362214917	56.05967802230268	57.361519088942295
51.12775685282306	55.73583196093854	55.23308487230422	57.40928004095449
50.83281747950248	56.289545724891866	54.21630243404012	57.38526814389852
50.28659639333117	55.89837230350323	53.7922203935035	57.25421865332685
49.60117974672405	55.405905256539974	53.28073912800411	57.23239663869915
49.332990409296904	54.69397125341917	53.11833884629345	56.808748431320474
48.78441868087662	54.577758198048414	52.7077617675052	54.88663893207103
48.128391197122994	54.60073736273407	51.421700883722096	53.32887826154299
47.31227619149626	54.29837976386223	49.599492211358054	51.29636939601292
45.68830853395262	53.70310614266977	47.20033240977667	49.28622134414658
44.60478592744996	52.88286913195209	45.33323742319457	47.98236635350435
43.659270078110865	51.44026358785385	43.455884409284565	46.79051616660453
42.98101013963441	50.44955194784109	41.833118861248366	45.75437746058997
42.252069460139126	49.391782417822625	40.345082127712374	45.20145959264843
41.43329978101487	47.99320400113243	39.1773670750255	44.71613084729531
40.70443426993491	45.808698025045246	38.058472144585	44.372127294905056
39.90614278569749	44.0035674777442	37.193143484881695	43.88333789644015
38.617968756885254	42.70940146048817	35.57106731100864	43.04991589403956
37.69777562513826	41.267964645210455	34.70073832066846	41.47845821267797
36.435355300288606	40.18241516346622	33.92735468913074	39.89880392708561
35.51142378688713	39.179052724078375	33.39975283194654	37.87519725398787
34.69241939450104	38.046557929239455	33.30509293840356	36.46536608125057
33.996025089948425	36.93297669828024	32.4699903333613	35.31009539671091
33.38461439187343	35.85684919775285	31.08970296254023	33.85589136091013
32.84475204978907	34.86682899683546	28.95040797527405	32.808767650885976
31.53657191795298	34.265362237782455	27.394701399681146	31.926971045048273
30.14189348260928	33.66036293990489	25.419232825853594	31.119020843787702
28.909902120082002	32.658449234182385	23.653422387312794	29.771916177311585
27.15055734061477	30.66315234539582	22.078375244933376	28.56751110338979
25.576377279816537	28.699305996658218	20.67294921823453	26.553372757804816
23.70673047260848	27.648653863727045	19.973446414459247	25.046282154458275
22.201181157014556	26.029070922774938	19.388050248094544	22.94382186640263
20.66193978703498	24.208634503378832	18.931972265206085	21.479234585133398
19.64041392374006	22.98273247832916	18.878412881816026	20.061598419979315
18.84165313041163	21.63945529229868	18.60118529894835	19.10273292467496
18.778218369430675	20.42967980048776	18.31240264029089	18.433126687954488
18.527810223413262	19.79121862205273	18.170694892629154	18.339363275570257
18.419430274234934	19.35910570394425	18.075639602882415	17.965723071091528
17.897706848401896	19.010191220943327	17.565210419291486	17.726133425372634
17.326543984730183	18.75813215231061	16.855641483093734	17.825593898745876
16.603467748479943	18.406113855773437	15.947436409139964	17.69944686663696
15.932245426250304	17.934619064962742	15.053401447161098	17.324973407074157
15.20862031770975	17.098399296611216	13.930511764303114	16.583404944374035
14.814807102619922	15.854768661266771	13.245276816527461	15.695114104437836
14.641727883628002	14.936415485736873	12.818928458114113	14.623323755307412
14.05106164436677	14.025756646178447	12.510960011354195	13.550171446560059
13.27607527036106	13.359155783364738	11.698859510964748	12.786090454273143
12.107702356800361	12.807393164270383	10.821777264171569	12.073065388113697
11.023967554780643	11.844961474229876	9.524589254347084	11.651699159296058
10.06962373331173	10.68878810234972	8.137591245907263	10.802277098805893
9.54145650943579	9.347368131240348	6.895436120155031	9.54094980769168
9.025525982842485	8.02922218962006	6.165682442667489	8.29177644730939
8.416142813556304	6.419602947903112	5.397119678719218	7.035673617920653
7.205313268667562	6.048237269137125	4.093217325861264	5.683253501194153
6.081386517426851	5.961785054770025	2.643804171527817	4.849682193025114
5.595918859831166	4.250617635047695	1.9279700197013736	4.1323676857603
4.582403489522967	2.6630230691757877	1.4823397890979022	3.333476218073914
3.474555117787814	1.8255186885645356	1.453654751834883	2.078749903115749
2.785926196726013	1.4899779824390982	1.5216642896529409	1.446732288960636
2.4132491077144307	1.4081211203229058	1.5703850671569037	1.4061182303666366
2.165260756145533	1.59426191763725	1.580730051713415	1.4594632882619982
1.4814638225465215	1.5213760068903486	1.6043005393246357	1.4368564423094397
1.39751881429431	1.589596679649619	1.670509831358466	1.5156523526946093
1.4790002079756683	1.6125785240971133	1.6588781605149017	1.6217433727573836
1.5100238067485934	1.6504896401916769	1.6660852211885167	1.5576535332125747
1.5740387147865176	1.6987553366881427	1.7249580479997215	1.5850055659733822
1.6633174885562632	1.989930995600802	1.8810238547958815	1.680828415362976
1.7071178063236914	2.2470342572100392	1.9401631443039788	1.7165323560051755
1.6488566347838751	2.2974597418572733	1.948298316863109	1.725504440679122
1.6667402805594718	2.756016630513344	2.486439554139813	1.7993147246584897
